first_name,gender,birth_date,age,email,phone,address,city,current_job_title,department,sector,seniority_level,years_experience,highest_education,employment_type,contract_type,technical_skills,language_proficiency,current_salary_dzd,job_seeking_status,availability_date,social_media,education_history,work_history
ناضر,Female,1977-07-19,47,ناضر@ifrance.com,+213209618706,"7, boulevard Lebreton
52536 Potier",Saïda,Administrative Manager,Agronomy Research,Agriculture,Chief,19,Doctorat,Internship,Freelance,"Negotiation, Critical Thinking, Teamwork, Communication, Team Leadership, Microsoft Office, Conflict Resolution, Problem Solving, Adaptability, Project Management, Presentation Skills, Arabic/French Bilingual","{'Spanish': 'Native', 'Arabic': 'Intermediate'}",173000,Recently employed,,"{'linkedin': 'linkedin.com/in/ناضر-542', 'facebook': 'facebook.com/ناضر.60'}","[{'degree': 'Doctorat', 'institution': 'University of Mostaganem', 'field_of_study': 'traducteur technique', 'start_year': 2001, 'end_year': 2006, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Lévy et Fils High School', 'field_study': 'Technical', 'start_year': 1993, 'end_year': 1996, 'grade': 'Good'}]","[{'company': 'Boulay', 'job_title': 'Administrative Manager', 'department': 'Agronomy Research', 'sector': 'Agriculture', 'start_date': '2008-03-20', 'end_date': 'Present', 'location': 'Skikda', 'responsibilities': 'target web-enabled metrics, morph robust channels, envisioneer dynamic mindshare'}, {'company': 'Guillaume Didier S.A.S.', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Construction', 'start_date': '2005-01-25', 'end_date': '2007-09-01', 'location': 'Batna', 'responsibilities': 'architect end-to-end convergence, incubate synergistic initiatives'}]"
فايد,Female,1989-01-23,36,فايد@yahoo.fr,+213920505524,"142, chemin Morin
92510 Dupuis",Constantine,Integrity Manager,Pipeline Management,Energy & Petroleum,Mid,14,Bac,Part-Time,Alternance,"Project Management, Critical Thinking, Teamwork, Conflict Resolution, Report Writing, Time Management, Strategic Planning, Arabic/French Bilingual, Communication, Microsoft Office, Presentation Skills, Problem Solving","{'Arabic': 'Fluent', 'German': 'Basic', 'French': 'Native'}",66000,Open to offers,2025-07-10,"{'linkedin': 'linkedin.com/in/فايد-275', 'twitter': 'twitter.com/فايد912'}","[{'degree': 'Bac', 'institution': 'University of Djelfa', 'field_of_study': 'ingénieur en aéronautique', 'start_year': 2006, 'end_year': 2007, 'grade': 'Very Good'}]","[{'company': 'Lebreton', 'job_title': 'Integrity Manager', 'department': 'Pipeline Management', 'sector': 'Energy & Petroleum', 'start_date': '2023-04-14', 'end_date': 'Present', 'location': 'Tiaret', 'responsibilities': 'engineer turn-key infrastructures, orchestrate seamless vortals, deploy end-to-end niches'}, {'company': 'Bertrand', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Mining', 'start_date': '2019-12-24', 'end_date': '2022-11-12', 'location': 'El Tarf', 'responsibilities': 'incentivize wireless vortals, engage one-to-one channels'}, {'company': 'Dumont Adam et Fils', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Tourism & Hospitality', 'start_date': '2016-08-11', 'end_date': '2018-12-22', 'location': 'Tiaret', 'responsibilities': 'unleash 24/365 infrastructures, unleash interactive platforms'}, {'company': 'Coulon S.A.', 'job_title': 'Team Leader', 'department': 'FinTech Innovation', 'sector': 'Banking & Finance', 'start_date': '2012-08-26', 'end_date': '2015-01-08', 'location': 'Tébessa', 'responsibilities': 'evolve dynamic relationships, benchmark killer e-markets'}, {'company': 'Ribeiro et Fils', 'job_title': 'Wellsite Manager', 'department': 'Drilling Operations', 'sector': 'Energy & Petroleum', 'start_date': '2010-04-27', 'end_date': '2011-03-01', 'location': 'Timimoun', 'responsibilities': 'engage viral info-mediaries, whiteboard interactive initiatives'}, {'company': 'Grégoire SARL', 'job_title': 'Project Manager', 'department': 'General Management', 'sector': 'Construction', 'start_date': '2006-03-24', 'end_date': '2009-11-18', 'location': 'Ouargla', 'responsibilities': 'drive dynamic supply-chains, utilize visionary content'}]"
صادح,Male,2001-04-23,24,صادح@sfr.fr,+213691678761,"chemin Besson
28914 Sainte Georges-la-Forêt",El Tarf,Operations Manager,Operations,Renewable Energy,Junior,2,Ingénieur d'État,Internship,CDI,"Team Leadership, Strategic Planning, Negotiation, Communication, Conflict Resolution, Report Writing","{'English': 'Basic', 'German': 'Fluent'}",64000,Open to offers,2025-05-16,"{'facebook': 'facebook.com/صادح.88', 'twitter': 'twitter.com/صادح349'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Tizi Ouzou', 'field_of_study': 'agent artistique', 'start_year': 2021, 'end_year': 2024, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Vasseur Arnaud SA High School', 'field_study': 'Mathematics', 'start_year': 2016, 'end_year': 2019, 'grade': 'Excellent'}]","[{'company': 'Maréchal Rey S.A.', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2023-09-25', 'end_date': 'Present', 'location': 'Djanet', 'responsibilities': 'reinvent cross-media bandwidth, incentivize visionary infrastructures, orchestrate transparent web services'}]"
عبد العليم,Male,1994-01-20,31,عبد العليم@dbmail.com,+213897264750,"486, boulevard de Marty
97159 Raymond",Laghouat,DevOps Engineer,Software Development,Information Technology,Senior,3,Doctorat,Part-Time,Freelance,"Arabic/French Bilingual, Presentation Skills, Microservices, Report Writing, Java, Django","{'German': 'Intermediate', 'French': 'Fluent', 'Tamazight': 'Basic'}",170000,Open to offers,2025-05-20,{'linkedin': 'linkedin.com/in/عبد العليم-631'},"[{'degree': 'Doctorat', 'institution': 'University of Djelfa', 'field_of_study': 'régisseur de spectacles', 'start_year': 2017, 'end_year': 2022, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Guérin Gimenez SARL High School', 'field_study': 'Technical', 'start_year': 2009, 'end_year': 2012, 'grade': 'Excellent'}]","[{'company': 'Giraud Gay SA', 'job_title': 'DevOps Engineer', 'department': 'Software Development', 'sector': 'Information Technology', 'start_date': '2023-04-25', 'end_date': 'Present', 'location': 'Naama', 'responsibilities': 'revolutionize strategic info-mediaries, productize e-business models, matrix cutting-edge infrastructures'}]"
ابتسام,Female,1975-05-07,50,ابتسام@club-internet.fr,+213474260102,"rue Marie Hebert
77805 Leclercq-sur-Sanchez",Skikda,Reservoir Engineer,Exploration & Production,Energy & Petroleum,Mid,28,Ingénieur d'État,Internship,Stage,"Problem Solving, Drilling Optimization, Teamwork, Conflict Resolution, Presentation Skills, Team Leadership, Report Writing, Project Management, Well Logging, Communication, Time Management, Arabic/French Bilingual","{'German': 'Fluent', 'Spanish': 'Native', 'French': 'Fluent'}",144000,Recently employed,,{'linkedin': 'linkedin.com/in/ابتسام-967'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Tlemcen', 'field_of_study': 'enseignant humanitaire', 'start_year': 1995, 'end_year': 1998, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Dijoux et Fils High School', 'field_study': 'Science', 'start_year': 1990, 'end_year': 1993, 'grade': 'Very Good'}]","[{'company': 'Ruiz', 'job_title': 'Reservoir Engineer', 'department': 'Exploration & Production', 'sector': 'Energy & Petroleum', 'start_date': '2013-02-25', 'end_date': 'Present', 'location': 'Naama', 'responsibilities': 're-contextualize cutting-edge markets, reinvent intuitive content, seize vertical deliverables'}, {'company': 'Bouchet Morel SARL', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Media & Entertainment', 'start_date': '2008-08-16', 'end_date': '2012-05-26', 'location': 'Tamanrasset', 'responsibilities': 'matrix impactful schemas, revolutionize one-to-one supply-chains'}]"
شاطر,Female,1991-01-24,34,شاطر@tiscali.fr,+213252282591,"22, chemin Maillard
97365 Clerc-sur-Fernandes",Tindouf,Operations Manager,Operations,Renewable Energy,Chief,12,Ingénieur d'État,Part-Time,Freelance,"Arabic/French Bilingual, Negotiation, Conflict Resolution, Adaptability, Problem Solving, Time Management, Report Writing, Communication, Teamwork, Project Management, Strategic Planning","{'German': 'Fluent', 'English': 'Native', 'French': 'Native'}",169000,Recently employed,,{'facebook': 'facebook.com/شاطر.52'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Annaba', 'field_of_study': 'développeur informatique', 'start_year': 2011, 'end_year': 2014, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Le Goff SA High School', 'field_study': 'Mathematics', 'start_year': 2006, 'end_year': 2009, 'grade': 'Good'}]","[{'company': 'Weber', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2016-02-19', 'end_date': 'Present', 'location': 'Tamanrasset', 'responsibilities': 'embrace integrated technologies, implement mission-critical methodologies, engage bricks-and-clicks channels'}, {'company': 'Bourgeois', 'job_title': 'Project Manager', 'department': 'Medical Research', 'sector': 'Healthcare', 'start_date': '2013-09-20', 'end_date': '2015-07-03', 'location': 'In Salah', 'responsibilities': 'benchmark visionary schemas, scale interactive initiatives'}]"
عبد الباري,Female,1988-07-06,36,عبد الباري@yahoo.fr,+213477052711,"91, rue David Hebert
72944 Daniel-la-Forêt",Béjaïa,Team Leader,Accounting & Auditing,Banking & Finance,Mid,14,Licence,Contract,CDD,"Teamwork, Communication, Adaptability, Strategic Planning, Microsoft Office, Time Management, Arabic/French Bilingual, Conflict Resolution, Negotiation, Team Leadership, Project Management, Critical Thinking","{'English': 'Basic', 'Arabic': 'Intermediate', 'Tamazight': 'Native', 'German': 'Fluent'}",79000,Actively looking,2025-05-18,{'twitter': 'twitter.com/عبد الباري242'},"[{'degree': 'Licence', 'institution': 'University of Oran', 'field_of_study': 'officier de la Marine nationale', 'start_year': 2007, 'end_year': 2010, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Launay S.A. High School', 'field_study': 'Literature', 'start_year': 2004, 'end_year': 2007, 'grade': 'Good'}]","[{'company': 'Muller Maurice S.A.', 'job_title': 'Team Leader', 'department': 'Accounting & Auditing', 'sector': 'Banking & Finance', 'start_date': '2024-12-03', 'end_date': 'Present', 'location': 'Algiers', 'responsibilities': 'innovate holistic eyeballs, incubate plug-and-play architectures, evolve cutting-edge convergence'}, {'company': 'Blondel', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2021-02-13', 'end_date': '2023-06-02', 'location': 'Ouargla', 'responsibilities': 'monetize dot-com metrics, harness compelling niches'}, {'company': 'Martin', 'job_title': 'Administrative Manager', 'department': 'Irrigation Technology', 'sector': 'Agriculture', 'start_date': '2017-03-15', 'end_date': '2020-08-18', 'location': 'Laghouat', 'responsibilities': 'expedite dynamic models, scale holistic deliverables'}]"
حلا,Female,1998-12-10,26,حلا@club-internet.fr,+213768762323,"9, rue Jeannine Delannoy
24727 Fernandez",Tindouf,Team Leader,General Management,E-Commerce,Mid,0,Doctorat,Full-Time,CDD,"Time Management, Problem Solving, Microsoft Office, Negotiation, Critical Thinking","{'German': 'Native', 'English': 'Intermediate'}",143000,Open to offers,2025-05-24,{'linkedin': 'linkedin.com/in/حلا-531'},"[{'degree': 'Doctorat', 'institution': 'University of Skikda', 'field_of_study': 'reporter-photographe', 'start_year': 2022, 'end_year': 2027, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Legros Tessier et Fils High School', 'field_study': 'Mathematics', 'start_year': 2014, 'end_year': 2017, 'grade': 'Excellent'}]","[{'company': 'Delannoy', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'E-Commerce', 'start_date': '2024-02-06', 'end_date': 'Present', 'location': 'Constantine', 'responsibilities': 'evolve seamless e-commerce, synthesize dynamic convergence, architect 24/7 methodologies'}]"
وفاء,Male,1975-02-19,50,وفاء@yahoo.fr,+213341425549,"21, boulevard Voisin
08784 Guillon",Béjaïa,Software Architect,Software Development,Information Technology,Chief,28,Licence,Part-Time,CDD,"Critical Thinking, Python, Communication, Microsoft Office, CI/CD Pipelines, Project Management, .NET, Adaptability, Conflict Resolution, Team Leadership, Spring Boot, Negotiation","{'English': 'Basic', 'French': 'Native'}",152000,Open to offers,2025-06-02,"{'facebook': 'facebook.com/وفاء.17', 'twitter': 'twitter.com/وفاء488'}","[{'degree': 'Licence', 'institution': 'University of Batna', 'field_of_study': 'masseur', 'start_year': 1993, 'end_year': 1996, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Bourdon High School', 'field_study': 'Technical', 'start_year': 1990, 'end_year': 1993, 'grade': 'Average'}]","[{'company': 'Hernandez', 'job_title': 'Software Architect', 'department': 'Software Development', 'sector': 'Information Technology', 'start_date': '1998-07-10', 'end_date': 'Present', 'location': 'Oran', 'responsibilities': 'scale strategic systems, evolve leading-edge e-services, aggregate extensible communities'}, {'company': 'Weiss', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Retail', 'start_date': '1996-04-23', 'end_date': '1997-07-15', 'location': 'Laghouat', 'responsibilities': 'incubate vertical relationships, re-contextualize dynamic interfaces'}]"
كارم,Male,1990-08-05,34,كارم@free.fr,+213590175592,"10, boulevard de Bonnin
92825 Coulon-la-Forêt",Laghouat,Production Supervisor,Operations,Tourism & Hospitality,Chief,6,Doctorat,Contract,Freelance,"Report Writing, Problem Solving, Strategic Planning, Arabic/French Bilingual, Adaptability, Presentation Skills, Communication, Team Leadership","{'Arabic': 'Fluent', 'Spanish': 'Fluent'}",194000,Open to offers,2025-05-04,{},"[{'degree': 'Doctorat', 'institution': 'National Polytechnic School of Algiers', 'field_of_study': 'machiniste-constructeur ou plateau', 'start_year': 2014, 'end_year': 2019, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Merle Perrot S.A.R.L. High School', 'field_study': 'Science', 'start_year': 2006, 'end_year': 2009, 'grade': 'Good'}]","[{'company': 'Barbier', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Tourism & Hospitality', 'start_date': '2020-07-04', 'end_date': 'Present', 'location': 'Constantine', 'responsibilities': 'integrate transparent niches, benchmark bricks-and-clicks markets, envisioneer synergistic e-commerce'}]"
رجاء,Male,2000-12-21,24,رجاء@live.com,+213657147148,"46, chemin Anne Dos Santos
65131 Hubert-sur-Dias",Ouargla,Operations Manager,Operations,Pharmaceuticals,Lead,2,Licence,Freelance,Freelance,"Arabic/French Bilingual, Strategic Planning, Presentation Skills, Microsoft Office, Adaptability, Communication","{'Spanish': 'Basic', 'Arabic': 'Basic', 'Tamazight': 'Native'}",97000,Not looking,,{'twitter': 'twitter.com/رجاء483'},"[{'degree': 'Licence', 'institution': 'University of Batna', 'field_of_study': 'gestionnaire de contrats informatiques', 'start_year': 2019, 'end_year': 2022, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Lévêque High School', 'field_study': 'Science', 'start_year': 2016, 'end_year': 2019, 'grade': 'Average'}]","[{'company': 'Barbier Pottier S.A.R.L.', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Pharmaceuticals', 'start_date': '2024-08-02', 'end_date': 'Present', 'location': 'Ouargla', 'responsibilities': 'repurpose extensible technologies, maximize holistic partnerships, exploit killer experiences'}, {'company': 'Fontaine S.A.S.', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Media & Entertainment', 'start_date': '2022-01-07', 'end_date': '2023-05-10', 'location': 'Béjaïa', 'responsibilities': 'mesh world-class vortals, whiteboard synergistic solutions'}]"
