first_name,gender,birth_date,age,email,phone,address,city,current_job_title,department,sector,seniority_level,years_experience,highest_education,employment_type,contract_type,technical_skills,language_proficiency,current_salary_dzd,job_seeking_status,availability_date,social_media,education_history,work_history
حارث,Female,1983-10-10,41,حارث@orange.fr,+213959836994,"2, boulevard Margaux Jacob
87482 Tanguy",El Tarf,Logistics Coordinator,Operations,Transport & Logistics,Lead,19,Ingénieur d'État,Freelance,Stage,"Teamwork, Arabic/French Bilingual, Presentation Skills, Conflict Resolution, Report Writing, Project Management, Team Leadership, Negotiation, Critical Thinking, Problem Solving, Adaptability, Strategic Planning","{'English': 'Intermediate', 'Spanish': 'Native', 'German': 'Native'}",141000,Open to offers,2025-07-18,{'facebook': 'facebook.com/حارث.70'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Oran', 'field_of_study': 'garçon de café', 'start_year': 2004, 'end_year': 2007, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Michaud High School', 'field_study': 'Technical', 'start_year': 1999, 'end_year': 2002, 'grade': 'Very Good'}]","[{'company': 'Rey', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Transport & Logistics', 'start_date': '2024-02-01', 'end_date': 'Present', 'location': 'In Salah', 'responsibilities': 'facilitate bleeding-edge deliverables, maximize frictionless functionalities, monetize frictionless functionalities'}, {'company': 'Tessier Bruneau SA', 'job_title': 'Project Manager', 'department': 'General Management', 'sector': 'Public Sector', 'start_date': '2019-11-03', 'end_date': '2023-10-18', 'location': 'Constantine', 'responsibilities': 'revolutionize vertical initiatives, visualize vertical action-items'}, {'company': 'Mahe S.A.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2015-09-08', 'end_date': '2018-01-20', 'location': 'Jijel', 'responsibilities': 'synthesize collaborative ROI, redefine distributed content'}, {'company': 'Masson', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'E-Commerce', 'start_date': '2013-01-11', 'end_date': '2014-02-15', 'location': 'Timimoun', 'responsibilities': 'unleash real-time networks, productize sticky metrics'}, {'company': 'Fournier Meyer S.A.', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Aerospace & Defense', 'start_date': '2011-10-23', 'end_date': '2012-09-24', 'location': 'Skikda', 'responsibilities': 'leverage mission-critical e-markets, extend plug-and-play schemas'}, {'company': 'Marin', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Manufacturing', 'start_date': '2008-08-16', 'end_date': '2010-05-19', 'location': 'Naama', 'responsibilities': 'synergize dynamic schemas, redefine web-enabled platforms'}]"
كنان,Female,2002-12-09,22,كنان@live.com,+213628664095,"76, boulevard de Gaillard
32396 Saint Adrienne",Naama,Administrative Manager,Agronomy Research,Agriculture,Junior,0,Doctorat,Freelance,CDD,"Problem Solving, Critical Thinking, Project Management, Strategic Planning, Teamwork","{'English': 'Basic', 'Spanish': 'Fluent', 'German': 'Basic'}",91000,Open to offers,2025-07-20,{'linkedin': 'linkedin.com/in/كنان-801'},"[{'degree': 'Doctorat', 'institution': 'University of Mostaganem', 'field_of_study': 'responsable de laboratoire de recherche', 'start_year': 2026, 'end_year': 2031, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Letellier High School', 'field_study': 'Literature', 'start_year': 2018, 'end_year': 2021, 'grade': 'Very Good'}]","[{'company': 'Carre', 'job_title': 'Administrative Manager', 'department': 'Agronomy Research', 'sector': 'Agriculture', 'start_date': '2024-05-28', 'end_date': 'Present', 'location': 'Ghardaïa', 'responsibilities': 'generate sticky experiences, visualize intuitive synergies, transform synergistic e-commerce'}]"
راغب,Female,1990-08-21,34,راغب@yahoo.fr,+213141126388,"25, boulevard Samson
25539 PiresBourg",Chlef,Operations Manager,Sustainable Farming,Agriculture,Senior,10,Master,Part-Time,Freelance,"Project Management, Precision Agriculture, Water Conservation, Negotiation, Critical Thinking, Microsoft Office, Time Management, Teamwork, Soil Health Management, Presentation Skills","{'German': 'Intermediate', 'Tamazight': 'Fluent'}",98000,Recently employed,,{'linkedin': 'linkedin.com/in/راغب-482'},"[{'degree': 'Master', 'institution': 'University of Tiaret', 'field_of_study': 'matelot de la marine marchande', 'start_year': 2012, 'end_year': 2014, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Blondel High School', 'field_study': 'Technical', 'start_year': 2006, 'end_year': 2009, 'grade': 'Excellent'}]","[{'company': 'Prévost Leclercq SARL', 'job_title': 'Operations Manager', 'department': 'Sustainable Farming', 'sector': 'Agriculture', 'start_date': '2024-11-11', 'end_date': 'Present', 'location': 'Oran', 'responsibilities': 'engineer 24/365 networks, harness distributed action-items, matrix user-centric partnerships'}]"
فخري,Male,1981-11-15,43,فخري@tiscali.fr,+213376961936,"75, boulevard Lucy Maury
66987 Robert",Skikda,Chemical Engineer,Refining & Processing,Energy & Petroleum,Chief,21,Bac,Internship,CDI,"Critical Thinking, Presentation Skills, Strategic Planning, Teamwork, Conflict Resolution, Adaptability, Team Leadership, Problem Solving, Arabic/French Bilingual, Negotiation, Time Management, Report Writing","{'Spanish': 'Fluent', 'Arabic': 'Basic', 'German': 'Intermediate'}",112000,Actively looking,2025-06-13,{'twitter': 'twitter.com/فخري732'},"[{'degree': 'Bac', 'institution': 'University of Tizi Ouzou', 'field_of_study': 'gestionnaire actif/passif', 'start_year': 1999, 'end_year': 2000, 'grade': 'Excellent'}]","[{'company': 'Lévêque Alexandre S.A.S.', 'job_title': 'Chemical Engineer', 'department': 'Refining & Processing', 'sector': 'Energy & Petroleum', 'start_date': '2013-10-17', 'end_date': 'Present', 'location': 'Béjaïa', 'responsibilities': 'brand user-centric applications, disintermediate global experiences, incubate distributed users'}, {'company': 'Guérin Fleury S.A.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'E-Commerce', 'start_date': '2009-07-02', 'end_date': '2012-05-05', 'location': 'In Salah', 'responsibilities': 'generate wireless relationships, transition killer vortals'}, {'company': 'Le Gall', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Mining', 'start_date': '2006-02-27', 'end_date': '2008-01-11', 'location': 'Sétif', 'responsibilities': 're-intermediate real-time systems, incentivize plug-and-play content'}, {'company': 'Daniel', 'job_title': 'Team Leader', 'department': 'Sustainable Farming', 'sector': 'Agriculture', 'start_date': '2001-01-06', 'end_date': '2005-10-01', 'location': 'Aïn Témouchent', 'responsibilities': 'evolve granular info-mediaries, e-enable extensible e-tailers'}]"
كارم,Male,1988-01-13,37,كارم@voila.fr,+213435910294,"16, chemin Agathe Foucher
09550 Fernandes",Timimoun,Team Leader,General Management,E-Commerce,Senior,15,Bac,Full-Time,Alternance,"Project Management, Critical Thinking, Communication, Conflict Resolution, Negotiation, Report Writing, Arabic/French Bilingual, Time Management, Problem Solving, Strategic Planning, Adaptability, Microsoft Office","{'German': 'Native', 'English': 'Intermediate', 'Arabic': 'Basic'}",68000,Not looking,,"{'linkedin': 'linkedin.com/in/كارم-692', 'twitter': 'twitter.com/كارم929'}","[{'degree': 'Bac', 'institution': 'University of Batna', 'field_of_study': 'géothermicien', 'start_year': 2005, 'end_year': 2006, 'grade': 'Good'}]","[{'company': 'Reynaud et Fils', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'E-Commerce', 'start_date': '2023-03-09', 'end_date': 'Present', 'location': 'Blida', 'responsibilities': 're-intermediate strategic e-services, grow frictionless relationships, scale e-business supply-chains'}, {'company': 'Boutin', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Media & Entertainment', 'start_date': '2020-09-23', 'end_date': '2022-05-14', 'location': 'Algiers', 'responsibilities': 'morph bleeding-edge functionalities, benchmark strategic e-tailers'}, {'company': 'Lombard', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Media & Entertainment', 'start_date': '2015-02-19', 'end_date': '2019-05-15', 'location': 'El Tarf', 'responsibilities': 'transform extensible markets, leverage mission-critical relationships'}]"
عبد المحيي,Female,1964-10-01,60,عبد المحيي@tiscali.fr,+213286293485,"54, rue Zacharie Hervé
57105 Richardnec",Tiaret,Project Manager,General Management,Telecommunications,Senior,36,Master,Part-Time,Alternance,"Problem Solving, Communication, Team Leadership, Microsoft Office, Time Management, Project Management, Report Writing, Arabic/French Bilingual, Conflict Resolution, Presentation Skills, Adaptability, Teamwork","{'English': 'Basic', 'Tamazight': 'Native', 'Arabic': 'Basic', 'German': 'Fluent'}",147000,Not looking,,{'linkedin': 'linkedin.com/in/عبد المحيي-558'},"[{'degree': 'Master', 'institution': 'University of Annaba', 'field_of_study': 'technicien en automatismes', 'start_year': 1986, 'end_year': 1988, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Ribeiro et Fils High School', 'field_study': 'Technical', 'start_year': 1980, 'end_year': 1983, 'grade': 'Good'}]","[{'company': 'Bonnin S.A.S.', 'job_title': 'Project Manager', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2013-06-07', 'end_date': 'Present', 'location': 'Ghardaïa', 'responsibilities': 'productize 24/7 convergence, whiteboard rich models, architect scalable supply-chains'}, {'company': 'Mace', 'job_title': 'Project Manager', 'department': 'General Management', 'sector': 'Pharmaceuticals', 'start_date': '2008-10-22', 'end_date': '2012-12-18', 'location': 'Aïn Témouchent', 'responsibilities': 'transform wireless technologies, monetize visionary infrastructures'}, {'company': 'Gomes S.A.', 'job_title': 'Drilling Supervisor', 'department': 'Drilling Operations', 'sector': 'Energy & Petroleum', 'start_date': '2003-08-15', 'end_date': '2007-04-03', 'location': 'Tébessa', 'responsibilities': 'deploy killer e-markets, harness clicks-and-mortar channels'}, {'company': 'Philippe S.A.R.L.', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Tourism & Hospitality', 'start_date': '2000-04-23', 'end_date': '2002-08-07', 'location': 'Naama', 'responsibilities': 'transform end-to-end architectures, mesh B2C synergies'}, {'company': 'Benard', 'job_title': 'Project Manager', 'department': 'Retail Banking', 'sector': 'Banking & Finance', 'start_date': '1995-05-10', 'end_date': '1999-02-12', 'location': 'Batna', 'responsibilities': 'e-enable clicks-and-mortar e-commerce, synthesize bricks-and-clicks users'}, {'company': 'Bodin', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Pharmaceuticals', 'start_date': '1990-10-17', 'end_date': '1994-10-22', 'location': 'Annaba', 'responsibilities': 'disintermediate mission-critical interfaces, maximize plug-and-play portals'}]"
فطين,Female,1993-08-25,31,فطين@tiscali.fr,+213073053847,"55, rue Suzanne Lecoq
59126 Fournier-sur-Mer",El Oued,Supply Chain Manager,Operations,Fisheries,Senior,7,Master,Full-Time,CDI,"Critical Thinking, Communication, Conflict Resolution, Problem Solving, Arabic/French Bilingual, Teamwork, Presentation Skills, Strategic Planning","{'Arabic': 'Intermediate', 'English': 'Native', 'German': 'Basic'}",102000,Recently employed,,{'linkedin': 'linkedin.com/in/فطين-370'},"[{'degree': 'Master', 'institution': 'University of Djelfa', 'field_of_study': 'inspecteur de banque', 'start_year': 2015, 'end_year': 2017, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Hardy High School', 'field_study': 'Technical', 'start_year': 2009, 'end_year': 2012, 'grade': 'Good'}]","[{'company': 'Alexandre', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Fisheries', 'start_date': '2022-09-15', 'end_date': 'Present', 'location': 'Djanet', 'responsibilities': 'expedite extensible e-business, transform value-added systems, reinvent dynamic action-items'}, {'company': 'Lucas S.A.R.L.', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2017-04-16', 'end_date': '2021-10-15', 'location': 'Timimoun', 'responsibilities': 'extend customized markets, architect global convergence'}]"
ميسور,Female,1976-03-14,49,ميسور@sfr.fr,+213485455145,"chemin de Gaillard
74469 Saint Maurice",Saïda,Project Manager,General Management,Pharmaceuticals,Chief,25,Master,Part-Time,Stage,"Adaptability, Presentation Skills, Conflict Resolution, Problem Solving, Project Management, Arabic/French Bilingual, Team Leadership, Communication, Critical Thinking, Report Writing, Time Management, Microsoft Office","{'German': 'Basic', 'French': 'Native', 'English': 'Native'}",137000,Actively looking,2025-05-30,"{'linkedin': 'linkedin.com/in/ميسور-238', 'facebook': 'facebook.com/ميسور.53'}","[{'degree': 'Master', 'institution': 'University of Bejaia', 'field_of_study': 'responsable de laboratoire de contrôle en chimie', 'start_year': 1997, 'end_year': 1999, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Menard High School', 'field_study': 'Technical', 'start_year': 1991, 'end_year': 1994, 'grade': 'Very Good'}]","[{'company': 'Bourgeois', 'job_title': 'Project Manager', 'department': 'General Management', 'sector': 'Pharmaceuticals', 'start_date': '2000-01-10', 'end_date': 'Present', 'location': 'In Salah', 'responsibilities': 'grow 24/365 e-commerce, facilitate granular bandwidth, utilize innovative e-markets'}]"
طالب,Male,1987-07-22,37,طالب@club-internet.fr,+213381988036,"1, avenue de Hebert
45960 Saint René",Chlef,Team Leader,General Management,Manufacturing,Lead,15,Bac,Part-Time,Stage,"Report Writing, Team Leadership, Communication, Microsoft Office, Negotiation, Time Management, Teamwork, Critical Thinking, Presentation Skills, Strategic Planning, Arabic/French Bilingual, Adaptability","{'Arabic': 'Fluent', 'German': 'Basic'}",91000,Recently employed,,{'linkedin': 'linkedin.com/in/طالب-406'},"[{'degree': 'Bac', 'institution': 'University of Oran', 'field_of_study': 'reporter-photographe', 'start_year': 2005, 'end_year': 2006, 'grade': 'Average'}]","[{'company': 'Laurent', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Manufacturing', 'start_date': '2019-07-18', 'end_date': 'Present', 'location': 'Annaba', 'responsibilities': 'envisioneer dynamic web services, strategize rich systems, optimize killer interfaces'}, {'company': 'Foucher SA', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Fisheries', 'start_date': '2014-06-06', 'end_date': '2018-12-23', 'location': 'Naama', 'responsibilities': 'revolutionize collaborative schemas, e-enable leading-edge schemas'}]"
حيدر,Female,1970-03-27,55,حيدر@sfr.fr,+213091244626,"52, boulevard Georges Dupré
90228 Briandboeuf",Tébessa,Project Manager,Investment Management,Banking & Finance,Mid,33,Bac,Part-Time,Stage,"Presentation Skills, Problem Solving, Negotiation, Microsoft Office, Strategic Planning, Critical Thinking, Team Leadership, Arabic/French Bilingual, Project Management, Teamwork, Adaptability, Report Writing","{'Arabic': 'Intermediate', 'Tamazight': 'Basic', 'German': 'Basic', 'French': 'Basic'}",89000,Recently employed,,"{'linkedin': 'linkedin.com/in/حيدر-993', 'twitter': 'twitter.com/حيدر834'}","[{'degree': 'Bac', 'institution': 'University of Chlef', 'field_of_study': 'éducateur sportif sportive', 'start_year': 1987, 'end_year': 1988, 'grade': 'Excellent'}]","[{'company': 'Charrier Chrétien et Fils', 'job_title': 'Project Manager', 'department': 'Investment Management', 'sector': 'Banking & Finance', 'start_date': '2009-03-23', 'end_date': 'Present', 'location': 'Ouargla', 'responsibilities': 'productize efficient web-readiness, reinvent wireless architectures, orchestrate magnetic bandwidth'}]"
