employee_id,name,age,gender,job_title,department,experience_years,current_salary_dzd,job_posting_id
EMP1165-1,Ahmed Derbal,38,Male,CHEF DE DEPARTEMENT COMPTABILITE ET FISCALITE,"Distribution, Commerce",8,75362,JOB1165
EMP1165-2,Nadia Derbal,54,Other,CHEF DE DEPARTEMENT COMPTABILITE ET FISCALITE,"Distribution, Commerce",8,82463,JOB1165
EMP1165-3,Sara Derbal,53,Male,CHEF DE DEPARTEMENT COMPTABILITE ET FISCALITE,"Distribution, Commerce",11,72999,JOB1165
EMP1165-4,Laila Chikhi,30,Male,CHEF DE DEPARTEMENT COMPTABILITE ET FISCALITE,"Distribution, Commerce",12,77363,JOB1165
EMP1165-5,Leila Zitouni,37,Female,CHEF DE DEPARTEMENT COMPTABILITE ET FISCALITE,"Distribution, Commerce",13,85673,JOB1165
EMP1166-1,Mohamed Derbal,47,Male,Coursier Moto ( avec sa propre moto ),Industries,1,52528,JOB1166
EMP1166-2,Rachid Zitouni,59,Male,Coursier Moto ( avec sa propre moto ),Industries,1,47397,JOB1166
EMP1166-3,Sabrina Chikhi,43,Other,Coursier Moto ( avec sa propre moto ),Industries,0,58213,JOB1166
EMP1167-1,Sabrina Bouzid,47,Other,Responsable BET chargé d’études et suivi des projets pour le compte du promoteur,Services,14,87346,JOB1167
EMP1168-1,Nadia Guedira,39,Male,chef de projet realisation -  chantier de promotion immobilier de  haut standing,Services,17,68239,JOB1168
EMP1169-1,Nadia Guedira,24,Female,GRH,Services,7,75741,JOB1169
EMP1170-1,Nour Zitouni,33,Other,Agent de Stock,Services,5,55142,JOB1170
EMP1171-1,Laila Khelifi,39,Female,Commercial Senior - ADV Manager (H/F) maîtrise CRM hubspot,Services,16,78900,JOB1171
EMP1171-2,Laila Zitouni,55,Female,Commercial Senior - ADV Manager (H/F) maîtrise CRM hubspot,Services,16,64773,JOB1171
EMP1171-3,Sara Amrani,60,Female,Commercial Senior - ADV Manager (H/F) maîtrise CRM hubspot,Services,7,78040,JOB1171
EMP1172-1,Nadia Saadi,60,Other,RESPONSABLE MARKETING DIGITAL ET COMMUNICATION,Services,16,67007,JOB1172
EMP1173-1,Zineb Guedira,39,Male,Community manager Marketing Digital -CRM Hubspot -,Services,12,58968,JOB1173
EMP1173-2,Nadia Amrani,54,Other,Community manager Marketing Digital -CRM Hubspot -,Services,10,64170,JOB1173
EMP1173-3,Laila Khelifi,22,Male,Community manager Marketing Digital -CRM Hubspot -,Services,9,82694,JOB1173
EMP1173-4,Meriem Bouzid,25,Female,Community manager Marketing Digital -CRM Hubspot -,Services,4,78646,JOB1173
EMP1173-5,Rachid Benaissa,29,Male,Community manager Marketing Digital -CRM Hubspot -,Services,12,58922,JOB1173
EMP1174-1,Mohamed Zitouni,28,Other,Directeur d'Usine Plasturgie,Industries,14,66053,JOB1174
EMP1174-2,Nour Bouzid,26,Female,Directeur d'Usine Plasturgie,Industries,10,85023,JOB1174
EMP1174-3,Samir Saadi,60,Female,Directeur d'Usine Plasturgie,Industries,9,70082,JOB1174
EMP1174-4,Samir Zitouni,33,Other,Directeur d'Usine Plasturgie,Industries,13,87546,JOB1174
EMP1175-1,Laila Fekih,57,Other,Chef d'agence Commercial,Industries,10,66795,JOB1175
EMP1175-2,Karim Benaissa,58,Female,Chef d'agence Commercial,Industries,5,81007,JOB1175
EMP1176-1,Sara Guedira,40,Male,Chargée de la prospection et  Administration,"Energie, Mines, Matière Première",4,34865,JOB1176
EMP1177-1,Karim Guedira,52,Other,Ingénieur en Énergie et Habitat,"Energie, Mines, Matière Première",1,31133,JOB1177
EMP1177-2,Rachid Zitouni,39,Female,Ingénieur en Énergie et Habitat,"Energie, Mines, Matière Première",8,40542,JOB1177
EMP1177-3,Rachid Guedira,24,Male,Ingénieur en Énergie et Habitat,"Energie, Mines, Matière Première",2,33767,JOB1177
EMP1177-4,Yasmine Khelifi,49,Other,Ingénieur en Énergie et Habitat,"Energie, Mines, Matière Première",5,39013,JOB1177
EMP1177-5,Nadia Zitouni,59,Other,Ingénieur en Énergie et Habitat,"Energie, Mines, Matière Première",7,35395,JOB1177
EMP1178-1,Samir Bouzid,36,Other,Assistant(e) Chargée des Achats,Services,1,76260,JOB1178
EMP1178-2,Fatima Fekih,41,Other,Assistant(e) Chargée des Achats,Services,4,68251,JOB1178
EMP1178-3,Samir Amrani,34,Other,Assistant(e) Chargée des Achats,Services,2,63644,JOB1178
EMP1178-4,Meriem Zitouni,60,Female,Assistant(e) Chargée des Achats,Services,1,79613,JOB1178
EMP1179-1,Youssef Amrani,24,Male,Chargée Commercial,Services,0,53545,JOB1179
EMP1179-2,Zineb Benaissa,33,Male,Chargée Commercial,Services,4,72166,JOB1179
EMP1179-3,Amina Zitouni,24,Other,Chargée Commercial,Services,0,67206,JOB1179
EMP1180-1,Mohamed Guedira,25,Male,Juristes juniors,Industries,1,68970,JOB1180
EMP1180-2,Yasmine Fekih,47,Other,Juristes juniors,Industries,4,73343,JOB1180
EMP1180-3,Rachid Saadi,23,Male,Juristes juniors,Industries,0,62362,JOB1180
EMP1180-4,Sofiane Fekih,40,Other,Juristes juniors,Industries,1,70062,JOB1180
EMP1180-5,Laila Khelifi,58,Female,Juristes juniors,Industries,2,59929,JOB1180
EMP1181-1,Sofiane Fekih,33,Other,Sous directeur Trésorerie,Services,6,67042,JOB1181
EMP1181-2,Rachid Saadi,33,Other,Sous directeur Trésorerie,Services,6,80907,JOB1181
EMP1181-3,Zineb Amrani,33,Male,Sous directeur Trésorerie,Services,7,79148,JOB1181
EMP1181-4,Sofiane Saadi,26,Female,Sous directeur Trésorerie,Services,10,59548,JOB1181
EMP1182-1,Karim Fekih,49,Other,Acheteur/Démarcheur Junior,"BTP, Construction, Immobilier",1,61100,JOB1182
EMP1183-1,Zineb Guedira,54,Other,Acheteur/ MGX,Services,6,54978,JOB1183
EMP1183-2,Sabrina Saadi,32,Female,Acheteur/ MGX,Services,1,73352,JOB1183
EMP1184-1,Laila Saadi,58,Female,Achteur /demarcheur,"Distribution, Commerce",2,66715,JOB1184
EMP1184-2,Sabrina Fekih,39,Male,Achteur /demarcheur,"Distribution, Commerce",4,61800,JOB1184
EMP1184-3,Amina Zitouni,55,Female,Achteur /demarcheur,"Distribution, Commerce",3,63824,JOB1184
EMP1184-4,Nadia Amrani,50,Other,Achteur /demarcheur,"Distribution, Commerce",1,57928,JOB1184
EMP1185-1,Samir Khelifi,59,Male,Directeur construction,"Distribution, Commerce",7,82265,JOB1185
EMP1185-2,Rachid Zitouni,23,Male,Directeur construction,"Distribution, Commerce",9,68352,JOB1185
EMP1185-3,Sara Zitouni,44,Male,Directeur construction,"Distribution, Commerce",6,84841,JOB1185
EMP1186-1,Zineb Saadi,52,Other,Responsable des Ressources Humaines,Industries,7,82428,JOB1186
EMP1186-2,Karim Benaissa,50,Female,Responsable des Ressources Humaines,Industries,4,64669,JOB1186
EMP1186-3,Yasmine Zitouni,29,Female,Responsable des Ressources Humaines,Industries,9,78236,JOB1186
EMP1186-4,Karim Amrani,56,Other,Responsable des Ressources Humaines,Industries,10,73300,JOB1186
EMP1187-1,Oussama Benaissa,50,Other,UI/UX & Graphic Senior Designer ,"Informatique, Télécom, Internet",6,78077,JOB1187
EMP1187-2,Ahmed Derbal,44,Male,UI/UX & Graphic Senior Designer ,"Informatique, Télécom, Internet",4,64108,JOB1187
EMP1187-3,Nour Saadi,29,Other,UI/UX & Graphic Senior Designer ,"Informatique, Télécom, Internet",5,69772,JOB1187
EMP1188-1,Sara Benaissa,41,Female,Social Media Manager  pour ecomerce,"Distribution, Commerce",1,68416,JOB1188
EMP1188-2,Omar Saadi,49,Other,Social Media Manager  pour ecomerce,"Distribution, Commerce",1,76896,JOB1188
EMP1189-1,Rachid Benaissa,39,Other,Développeur App React Native,"Informatique, Télécom, Internet",17,56852,JOB1189
EMP1189-2,Nadia Chikhi,25,Female,Développeur App React Native,"Informatique, Télécom, Internet",7,70058,JOB1189
EMP1189-3,Ahmed Derbal,40,Male,Développeur App React Native,"Informatique, Télécom, Internet",8,69584,JOB1189
EMP1189-4,Fatima Amrani,26,Male,Développeur App React Native,"Informatique, Télécom, Internet",11,76225,JOB1189
EMP1190-1,Laila Benaissa,60,Male,Commercial / Démarcheur,"Informatique, Télécom, Internet",6,60897,JOB1190
EMP1190-2,Nadia Guedira,38,Female,Commercial / Démarcheur,"Informatique, Télécom, Internet",1,73654,JOB1190
EMP1191-1,Sara Derbal,57,Female,Developpeur App Flutter,"Informatique, Télécom, Internet",8,82861,JOB1191
EMP1192-1,Sabrina Saadi,56,Female,Tourneur / Soudeur,Services,1,63548,JOB1192
EMP1193-1,Youssef Zitouni,48,Female,Magasinier,Services,1,56807,JOB1193
EMP1193-2,Ahmed Amrani,22,Other,Magasinier,Services,2,61087,JOB1193
EMP1193-3,Leila Benaissa,33,Male,Magasinier,Services,7,48541,JOB1193
EMP1193-4,Rachid Fekih,42,Other,Magasinier,Services,1,64719,JOB1193
EMP1193-5,Meriem Derbal,58,Female,Magasinier,Services,5,59697,JOB1193
EMP1194-1,Sara Guedira,59,Other,Ingénieur en Maintenance Industrielle ( injection plastique ),Services,7,66522,JOB1194
EMP1194-2,Samir Benaissa,28,Female,Ingénieur en Maintenance Industrielle ( injection plastique ),Services,2,74400,JOB1194
EMP1194-3,Omar Saadi,29,Female,Ingénieur en Maintenance Industrielle ( injection plastique ),Services,2,60412,JOB1194
EMP1194-4,Laila Derbal,41,Male,Ingénieur en Maintenance Industrielle ( injection plastique ),Services,5,70389,JOB1194
EMP1195-1,Nadia Bouzid,27,Male,Opérateur sur machine,Services,6,73756,JOB1195
EMP1195-2,Amina Benaissa,24,Male,Opérateur sur machine,Services,0,71365,JOB1195
EMP1196-1,Fatima Chikhi,39,Other,Gestionnaire des Ressources Humaines,Services,1,77076,JOB1196
EMP1197-1,Oussama Derbal,49,Female,Chargé d’Affaires Véhiculé | (H/F)  Mostaganem,"Banque, Assurance, Finance",5,69028,JOB1197
EMP1197-2,Mohamed Derbal,58,Other,Chargé d’Affaires Véhiculé | (H/F)  Mostaganem,"Banque, Assurance, Finance",6,53847,JOB1197
EMP1197-3,Sofiane Amrani,28,Other,Chargé d’Affaires Véhiculé | (H/F)  Mostaganem,"Banque, Assurance, Finance",5,52374,JOB1197
EMP1197-4,Oussama Khelifi,36,Female,Chargé d’Affaires Véhiculé | (H/F)  Mostaganem,"Banque, Assurance, Finance",4,67726,JOB1197
EMP1197-5,Sofiane Bouzid,50,Female,Chargé d’Affaires Véhiculé | (H/F)  Mostaganem,"Banque, Assurance, Finance",5,70129,JOB1197
EMP1198-1,Sofiane Chikhi,29,Male,Agent de Marketing (H/F),Industries,2,48774,JOB1198
EMP1198-2,Meriem Benaissa,43,Male,Agent de Marketing (H/F),Industries,2,53985,JOB1198
EMP1198-3,Mohamed Bouzid,43,Male,Agent de Marketing (H/F),Industries,3,64191,JOB1198
EMP1199-1,Sabrina Amrani,47,Female,Gestionnaire de stocks,"Distribution, Commerce",7,58903,JOB1199
EMP1200-1,Nadia Chikhi,37,Male,Chargé des Finances,"Distribution, Commerce",4,73284,JOB1200
EMP1200-2,Nour Chikhi,44,Female,Chargé des Finances,"Distribution, Commerce",11,78747,JOB1200
EMP1200-3,Youssef Derbal,44,Male,Chargé des Finances,"Distribution, Commerce",11,62188,JOB1200
EMP1201-1,Zineb Benaissa,51,Male,ASSISTANT RH,Services,0,67806,JOB1201
EMP1201-2,Yasmine Zitouni,39,Other,ASSISTANT RH,Services,0,74255,JOB1201
EMP1201-3,Youssef Fekih,22,Male,ASSISTANT RH,Services,2,74461,JOB1201
EMP1202-1,Fatima Khelifi,48,Other,chef département sécurité informatique,"Banque, Assurance, Finance",4,58737,JOB1202
EMP1203-1,Sofiane Amrani,57,Other,Chauffeur,"Fonction Publique, Administration",4,52186,JOB1203
EMP1203-2,Sara Amrani,60,Female,Chauffeur,"Fonction Publique, Administration",6,61101,JOB1203
EMP1203-3,Omar Amrani,51,Male,Chauffeur,"Fonction Publique, Administration",9,60734,JOB1203
EMP1204-1,Samir Zitouni,29,Female,Développeur Web,"Banque, Assurance, Finance",3,69314,JOB1204
EMP1205-1,Amina Guedira,60,Male,Chargé Administration des ventes,"Distribution, Commerce",5,67490,JOB1205
EMP1205-2,Sofiane Zitouni,48,Other,Chargé Administration des ventes,"Distribution, Commerce",4,59122,JOB1205
EMP1205-3,Meriem Fekih,52,Male,Chargé Administration des ventes,"Distribution, Commerce",6,67588,JOB1205
EMP1205-4,Zineb Saadi,59,Male,Chargé Administration des ventes,"Distribution, Commerce",3,75313,JOB1205
EMP1205-5,Meriem Saadi,40,Male,Chargé Administration des ventes,"Distribution, Commerce",2,58124,JOB1205
EMP1206-1,Sofiane Zitouni,34,Other,Chargé des Finances,"Distribution, Commerce",7,73683,JOB1206
EMP1206-2,Amina Khelifi,24,Female,Chargé des Finances,"Distribution, Commerce",7,69187,JOB1206
EMP1206-3,Rachid Benaissa,36,Male,Chargé des Finances,"Distribution, Commerce",11,68569,JOB1206
EMP1206-4,Leila Saadi,30,Female,Chargé des Finances,"Distribution, Commerce",10,70411,JOB1206
EMP1207-1,Nour Fekih,36,Female,Marketing Spécialiste,Services,4,78332,JOB1207
EMP1207-2,Sofiane Saadi,60,Female,Marketing Spécialiste,Services,1,69901,JOB1207
EMP1207-3,Leila Zitouni,50,Female,Marketing Spécialiste,Services,4,62150,JOB1207
EMP1207-4,Ahmed Amrani,52,Male,Marketing Spécialiste,Services,4,72497,JOB1207
EMP1208-1,Nadia Fekih,53,Male,Conseiller Clientèle de Particuliers / Agence Ghardaia,"Banque, Assurance, Finance",3,79374,JOB1208
EMP1209-1,Yasmine Chikhi,54,Other,Responsable Commercial / Agence Ouargla,"Banque, Assurance, Finance",12,76320,JOB1209
EMP1209-2,Leila Khelifi,50,Male,Responsable Commercial / Agence Ouargla,"Banque, Assurance, Finance",3,62400,JOB1209
EMP1209-3,Nour Benaissa,22,Other,Responsable Commercial / Agence Ouargla,"Banque, Assurance, Finance",2,76751,JOB1209
EMP1209-4,Sabrina Fekih,27,Female,Responsable Commercial / Agence Ouargla,"Banque, Assurance, Finance",7,69208,JOB1209
EMP1210-1,Fatima Guedira,24,Other,Conseiller Clientèle Corporate / Hassi Messaoud,"Banque, Assurance, Finance",7,78573,JOB1210
EMP1210-2,Youssef Chikhi,44,Other,Conseiller Clientèle Corporate / Hassi Messaoud,"Banque, Assurance, Finance",2,59989,JOB1210
EMP1210-3,Nadia Fekih,27,Female,Conseiller Clientèle Corporate / Hassi Messaoud,"Banque, Assurance, Finance",1,70848,JOB1210
EMP1210-4,Laila Bouzid,59,Female,Conseiller Clientèle Corporate / Hassi Messaoud,"Banque, Assurance, Finance",4,65372,JOB1210
EMP1210-5,Youssef Guedira,41,Male,Conseiller Clientèle Corporate / Hassi Messaoud,"Banque, Assurance, Finance",6,72650,JOB1210
EMP1211-1,Amina Benaissa,28,Female,Comptable Sénior,"BTP, Construction, Immobilier",11,57322,JOB1211
EMP1211-2,Nour Saadi,56,Male,Comptable Sénior,"BTP, Construction, Immobilier",9,57010,JOB1211
EMP1211-3,Karim Amrani,30,Other,Comptable Sénior,"BTP, Construction, Immobilier",3,58396,JOB1211
EMP1211-4,Rachid Khelifi,31,Other,Comptable Sénior,"BTP, Construction, Immobilier",10,60176,JOB1211
EMP1212-1,Ahmed Chikhi,23,Female,Télé consultant(e) en recrutement (télétravail),Services,4,66131,JOB1212
EMP1212-2,Meriem Khelifi,42,Other,Télé consultant(e) en recrutement (télétravail),Services,4,55275,JOB1212
EMP1212-3,Ahmed Guedira,40,Other,Télé consultant(e) en recrutement (télétravail),Services,3,52876,JOB1212
EMP1212-4,Meriem Bouzid,23,Male,Télé consultant(e) en recrutement (télétravail),Services,0,54365,JOB1212
EMP1212-5,Leila Bouzid,49,Other,Télé consultant(e) en recrutement (télétravail),Services,2,69465,JOB1212
EMP1213-1,Fatima Amrani,31,Other,Chargé(e) des Moyens Généraux,"Distribution, Commerce",2,33131,JOB1213
EMP1213-2,Ahmed Bouzid,54,Male,Chargé(e) des Moyens Généraux,"Distribution, Commerce",5,24857,JOB1213
EMP1213-3,Youssef Amrani,51,Female,Chargé(e) des Moyens Généraux,"Distribution, Commerce",3,24479,JOB1213
EMP1213-4,Sofiane Saadi,54,Female,Chargé(e) des Moyens Généraux,"Distribution, Commerce",0,27802,JOB1213
EMP1214-1,Nadia Zitouni,53,Female,Développeur Full Stack Symfony,Services,5,74435,JOB1214
EMP1214-2,Youssef Chikhi,26,Male,Développeur Full Stack Symfony,Services,6,69791,JOB1214
EMP1214-3,Samir Derbal,34,Other,Développeur Full Stack Symfony,Services,2,61073,JOB1214
EMP1214-4,Laila Guedira,24,Other,Développeur Full Stack Symfony,Services,7,66620,JOB1214
EMP1215-1,Leila Benaissa,43,Female,Manipulatrice en Radiologie,Services,16,35747,JOB1215
EMP1215-2,Zineb Guedira,45,Other,Manipulatrice en Radiologie,Services,13,34592,JOB1215
EMP1215-3,Leila Amrani,43,Female,Manipulatrice en Radiologie,Services,0,28913,JOB1215
EMP1215-4,Oussama Zitouni,56,Male,Manipulatrice en Radiologie,Services,14,36728,JOB1215
EMP1216-1,Samir Chikhi,42,Female,Ouvrier Qualifié,"Energie, Mines, Matière Première",2,55729,JOB1216
EMP1216-2,Yasmine Khelifi,27,Female,Ouvrier Qualifié,"Energie, Mines, Matière Première",1,62252,JOB1216
EMP1216-3,Omar Benaissa,25,Female,Ouvrier Qualifié,"Energie, Mines, Matière Première",0,49872,JOB1216
EMP1216-4,Sofiane Fekih,32,Other,Ouvrier Qualifié,"Energie, Mines, Matière Première",1,46149,JOB1216
EMP1216-5,Leila Guedira,28,Other,Ouvrier Qualifié,"Energie, Mines, Matière Première",0,54173,JOB1216
EMP1217-1,Meriem Zitouni,57,Male,Machiniste ,Services,2,61277,JOB1217
EMP1218-1,Nadia Chikhi,57,Female,Chargé (e) de recrutement,"Distribution, Commerce",4,27021,JOB1218
EMP1219-1,Karim Saadi,34,Male,Opérateur de production,Services,1,52962,JOB1219
EMP1219-2,Samir Amrani,50,Female,Opérateur de production,Services,4,50209,JOB1219
EMP1219-3,Sabrina Saadi,24,Other,Opérateur de production,Services,2,68044,JOB1219
EMP1219-4,Samir Chikhi,24,Female,Opérateur de production,Services,1,70889,JOB1219
EMP1220-1,Sofiane Guedira,33,Other,Pré vendeur,Industries,3,70794,JOB1220
EMP1220-2,Rachid Fekih,34,Other,Pré vendeur,Industries,2,62148,JOB1220
EMP1220-3,Meriem Bouzid,38,Male,Pré vendeur,Industries,4,56273,JOB1220
EMP1221-1,Samir Chikhi,29,Other,Cadre Financier,Services,10,78308,JOB1221
EMP1221-2,Laila Guedira,38,Male,Cadre Financier,Services,10,69965,JOB1221
EMP1222-1,Sofiane Khelifi,55,Other,Gestionnaire de stock magasin,"Distribution, Commerce",7,61348,JOB1222
EMP1222-2,Karim Derbal,30,Other,Gestionnaire de stock magasin,"Distribution, Commerce",2,50488,JOB1222
EMP1222-3,Mohamed Khelifi,25,Female,Gestionnaire de stock magasin,"Distribution, Commerce",4,57722,JOB1222
EMP1222-4,Youssef Khelifi,50,Other,Gestionnaire de stock magasin,"Distribution, Commerce",1,71470,JOB1222
EMP1222-5,Mohamed Chikhi,32,Male,Gestionnaire de stock magasin,"Distribution, Commerce",7,59558,JOB1222
EMP1223-1,Sara Benaissa,39,Female,Nutritionniste Diététicien(ne) ,Services,1,66362,JOB1223
EMP1223-2,Omar Saadi,22,Other,Nutritionniste Diététicien(ne) ,Services,1,70013,JOB1223
EMP1223-3,Nadia Derbal,29,Male,Nutritionniste Diététicien(ne) ,Services,2,62301,JOB1223
EMP1223-4,Nadia Zitouni,56,Other,Nutritionniste Diététicien(ne) ,Services,1,55687,JOB1223
EMP1223-5,Rachid Guedira,33,Female,Nutritionniste Diététicien(ne) ,Services,0,74201,JOB1223
EMP1224-1,Nour Guedira,43,Other,Responsable Moyens Généraux,"Distribution, Commerce",9,80618,JOB1224
EMP1225-1,Sofiane Amrani,49,Other,Analyste Solutions de Financement et Structuration-(H/F)-Alger,"Banque, Assurance, Finance",5,76939,JOB1225
EMP1226-1,Meriem Derbal,43,Female,Ingénieur consultant,Services,7,67248,JOB1226
EMP1226-2,Nadia Fekih,54,Female,Ingénieur consultant,Services,3,65801,JOB1226
EMP1226-3,Meriem Bouzid,41,Other,Ingénieur consultant,Services,3,58818,JOB1226
EMP1226-4,Youssef Fekih,49,Female,Ingénieur consultant,Services,4,63939,JOB1226
EMP1226-5,Rachid Khelifi,57,Other,Ingénieur consultant,Services,5,64897,JOB1226
EMP1227-1,Nadia Khelifi,26,Male,Recruteur,Industries,3,63018,JOB1227
EMP1227-2,Ahmed Bouzid,30,Male,Recruteur,Industries,0,55832,JOB1227
EMP1228-1,Sara Derbal,54,Other,Financial Controller for E-Commerce,"Distribution, Trade",2,85707,JOB1228
EMP1228-2,Meriem Saadi,49,Male,Financial Controller for E-Commerce,"Distribution, Trade",1,77399,JOB1228
EMP1228-3,Mohamed Saadi,45,Female,Financial Controller for E-Commerce,"Distribution, Trade",1,75598,JOB1228
EMP1229-1,Rachid Saadi,32,Male,Réanimateur Médical (H/F),Services,4,75694,JOB1229
EMP1229-2,Sara Chikhi,24,Male,Réanimateur Médical (H/F),Services,0,85254,JOB1229
EMP1229-3,Oussama Amrani,25,Male,Réanimateur Médical (H/F),Services,2,73519,JOB1229
EMP1230-1,Omar Benaissa,32,Female,Vendeur - Livreur,Industries,1,57418,JOB1230
EMP1230-2,Nour Derbal,27,Male,Vendeur - Livreur,Industries,1,55137,JOB1230
EMP1230-3,Zineb Benaissa,35,Other,Vendeur - Livreur,Industries,2,51758,JOB1230
EMP1230-4,Fatima Bouzid,30,Male,Vendeur - Livreur,Industries,1,61828,JOB1230
EMP1231-1,Nour Benaissa,37,Other,Assistant(e) Administratif(ve),Services,6,63216,JOB1231
EMP1231-2,Oussama Bouzid,26,Female,Assistant(e) Administratif(ve),Services,3,66036,JOB1231
EMP1231-3,Oussama Saadi,28,Other,Assistant(e) Administratif(ve),Services,4,75133,JOB1231
EMP1232-1,Sabrina Saadi,22,Other,Directeur des Ressources Humaines,Industries,17,73493,JOB1232
EMP1232-2,Zineb Bouzid,27,Male,Directeur des Ressources Humaines,Industries,4,72344,JOB1232
EMP1232-3,Meriem Benaissa,41,Other,Directeur des Ressources Humaines,Industries,6,67634,JOB1232
EMP1232-4,Nour Fekih,36,Male,Directeur des Ressources Humaines,Industries,6,71228,JOB1232
EMP1233-1,Zineb Chikhi,37,Other,Jardinier,Industries,1,60073,JOB1233
EMP1233-2,Sabrina Benaissa,31,Female,Jardinier,Industries,6,51039,JOB1233
EMP1234-1,Oussama Khelifi,51,Female,Responsable Commercial / Agence Laghouat,"Banque, Assurance, Finance",1,76784,JOB1234
EMP1235-1,Zineb Derbal,25,Other,Commerciale,"Distribution, Commerce",2,26483,JOB1235
EMP1235-2,Nour Bouzid,34,Male,Commerciale,"Distribution, Commerce",0,28596,JOB1235
EMP1235-3,Sofiane Amrani,41,Male,Commerciale,"Distribution, Commerce",3,35585,JOB1235
EMP1235-4,Sara Fekih,58,Other,Commerciale,"Distribution, Commerce",2,33765,JOB1235
EMP1235-5,Yasmine Khelifi,38,Female,Commerciale,"Distribution, Commerce",3,29143,JOB1235
EMP1236-1,Laila Amrani,36,Other,Ingénieur technico-commercial ( en courant faible ),"Informatique, Télécom, Internet",1,75221,JOB1236
EMP1236-2,Fatima Benaissa,45,Male,Ingénieur technico-commercial ( en courant faible ),"Informatique, Télécom, Internet",2,59248,JOB1236
